MONDO Disease id	Disease name	Parent MONDO id	Parent name
mondo:0011603	GNE myopathy	mondo:0005066	metabolic disease
mondo:0011603	GNE myopathy	mondo:0002081	musculoskeletal system disease
mondo:0011603	GNE myopathy	mondo:0021166	inflammatory disease
mondo:0004978	aortic stenosis		
mondo:0005567	substance withdrawal syndrome	mondo:0002025	psychiatric disorder
mondo:0005567	substance withdrawal syndrome	mondo:0005071	nervous system disorder
mondo:0017279	young\-onset Parkinson disease	mondo:0005066	metabolic disease
mondo:0017279	young\-onset Parkinson disease	mondo:0005071	nervous system disorder
mondo:0018666	hepatoblastoma	mondo:0004335	digestive system disease
mondo:0018666	hepatoblastoma	mondo:0004992	cancer
mondo:0018666	hepatoblastoma	mondo:0005151	endocrine system disease
mondo:0007487	dyslexia\, susceptibility to\, 1	mondo:0002025	psychiatric disorder
mondo:0007487	dyslexia\, susceptibility to\, 1	mondo:0005071	nervous system disorder
mondo:0001433	vaginal disease		
mondo:0011996	chronic myelogenous leukemia\, BCR\-ABL1 positive	mondo:0005570	hematologic disease
mondo:0011996	chronic myelogenous leukemia\, BCR\-ABL1 positive	mondo:0003900	connective tissue disease
mondo:0011996	chronic myelogenous leukemia\, BCR\-ABL1 positive	mondo:0002081	musculoskeletal system disease
mondo:0011996	chronic myelogenous leukemia\, BCR\-ABL1 positive	mondo:0005046	immune system disease
mondo:0011996	chronic myelogenous leukemia\, BCR\-ABL1 positive	mondo:0004992	cancer
mondo:0024610	parasitic skin disease	mondo:0002051	integumentary system disease
mondo:0024610	parasitic skin disease	mondo:0005550	infectious disease
mondo:0003664	hemolytic anemia	mondo:0005570	hematologic disease
mondo:0005785	henipavirus infectious disease	mondo:0005550	infectious disease
mondo:0006901	peritoneal neoplasm		
mondo:0006496	palsy	mondo:0005071	nervous system disorder
mondo:0005705	clonorchiasis	mondo:0005550	infectious disease
mondo:0021668	disorder involving pain		
mondo:0023158	Fitz\-Hugh\-Curtis syndrome	mondo:0005550	infectious disease
mondo:0023158	Fitz\-Hugh\-Curtis syndrome	mondo:0021166	inflammatory disease
mondo:0008134	autosomal dominant optic atrophy\, classic form	mondo:0005066	metabolic disease
mondo:0008134	autosomal dominant optic atrophy\, classic form	mondo:0005071	nervous system disorder
mondo:0003366	hydrarthrosis	mondo:0003900	connective tissue disease
mondo:0003366	hydrarthrosis	mondo:0002081	musculoskeletal system disease
mondo:0006516	sarcopenia	mondo:0002081	musculoskeletal system disease
mondo:0016648	multiple epiphyseal dysplasia \(disease\)	mondo:0003900	connective tissue disease
mondo:0016648	multiple epiphyseal dysplasia \(disease\)	mondo:0002081	musculoskeletal system disease
mondo:0037252	thecoma		
mondo:0019140	acute ackee fruit intoxication	mondo:0029000	poisoning
mondo:0005842	maxillary sinusitis	mondo:0003900	connective tissue disease
mondo:0005842	maxillary sinusitis	mondo:0005087	respiratory system disease
mondo:0005842	maxillary sinusitis	mondo:0002081	musculoskeletal system disease
mondo:0005842	maxillary sinusitis	mondo:0024623	otorhinolaryngologic disease
mondo:0005842	maxillary sinusitis	mondo:0021166	inflammatory disease
mondo:0015131	congenital combined immunodeficiency	mondo:0005046	immune system disease
mondo:0006690	carotid artery thrombosis	mondo:0004995	cardiovascular disease
mondo:0006690	carotid artery thrombosis	mondo:0005071	nervous system disorder
mondo:0012202	malaria\, mild\, susceptibility to	mondo:0005550	infectious disease
mondo:0012202	malaria\, mild\, susceptibility to	mondo:0005570	hematologic disease
mondo:0012202	malaria\, mild\, susceptibility to	mondo:0004335	digestive system disease
mondo:0012202	malaria\, mild\, susceptibility to	mondo:0005151	endocrine system disease
mondo:0012202	malaria\, mild\, susceptibility to	mondo:0005046	immune system disease
mondo:0000481	cervical dystonia	mondo:0005071	nervous system disorder
mondo:0004743	hyperhomocysteinemia	mondo:0005066	metabolic disease
mondo:0005952	scarlet fever	mondo:0002051	integumentary system disease
mondo:0005952	scarlet fever	mondo:0005087	respiratory system disease
mondo:0005952	scarlet fever	mondo:0005550	infectious disease
mondo:0003394	dental pulp disease	mondo:0003900	connective tissue disease
mondo:0003394	dental pulp disease	mondo:0002081	musculoskeletal system disease
mondo:0004789	cholangitis	mondo:0004335	digestive system disease
mondo:0004789	cholangitis	mondo:0005151	endocrine system disease
mondo:0004789	cholangitis	mondo:0021166	inflammatory disease
mondo:0010028	sialuria	mondo:0005066	metabolic disease
mondo:0007471	Doyne honeycomb retinal dystrophy	mondo:0021084	vision disorder
mondo:0007471	Doyne honeycomb retinal dystrophy	mondo:0005071	nervous system disorder
mondo:0003329	ureteral obstruction \(disease\)	mondo:0002118	urinary system disease
mondo:0005170	myeloid neoplasm	mondo:0005570	hematologic disease
mondo:0002614	bone inflammation disease	mondo:0003900	connective tissue disease
mondo:0002614	bone inflammation disease	mondo:0002081	musculoskeletal system disease
mondo:0005002	chronic obstructive pulmonary disease	mondo:0005087	respiratory system disease
mondo:0004038	dental enamel hypoplasia	mondo:0002081	musculoskeletal system disease
mondo:0009764	ocular motor apraxia\, Cogan type		
mondo:0000984	thalassemia	mondo:0005570	hematologic disease
mondo:0002800	thrombophlebitis	mondo:0004995	cardiovascular disease
mondo:0002800	thrombophlebitis	mondo:0021166	inflammatory disease
mondo:0000694	seasonal affective disorder	mondo:0002025	psychiatric disorder
mondo:0000694	seasonal affective disorder	mondo:0005071	nervous system disorder
mondo:0016812	dopa\-responsive dystonia	mondo:0005071	nervous system disorder
mondo:0010439	cardiomyopathy\, fatal fetal\, due to myocardial calcification		
mondo:0006812	intracranial vasospasm	mondo:0004995	cardiovascular disease
mondo:0006812	intracranial vasospasm	mondo:0005071	nervous system disorder
mondo:0015288	herpes simplex virus keratitis	mondo:0005550	infectious disease
mondo:0015288	herpes simplex virus keratitis	mondo:0021166	inflammatory disease
mondo:0001627	dementia \(disease\)	mondo:0002025	psychiatric disorder
mondo:0001627	dementia \(disease\)	mondo:0005071	nervous system disorder
mondo:0005203	ischemia reperfusion injury	mondo:0004995	cardiovascular disease
mondo:0005203	ischemia reperfusion injury	mondo:0021178	injury
mondo:0009282	multiple acyl\-CoA dehydrogenase deficiency	mondo:0004995	cardiovascular disease
mondo:0009282	multiple acyl\-CoA dehydrogenase deficiency	mondo:0005066	metabolic disease
mondo:0009282	multiple acyl\-CoA dehydrogenase deficiency	mondo:0002081	musculoskeletal system disease
mondo:0002279	iron metabolism disease	mondo:0005066	metabolic disease
mondo:0018160	hereditary retinoblastoma	mondo:0004992	cancer
mondo:0018160	hereditary retinoblastoma	mondo:0005071	nervous system disorder
mondo:0006597	photosensitivity disease	mondo:0002051	integumentary system disease
mondo:0006597	photosensitivity disease	mondo:0021166	inflammatory disease
mondo:0018143	pyruvate carboxylase deficiency\, benign type	mondo:0005066	metabolic disease
mondo:0008498	strabismus\, susceptibility to	mondo:0005071	nervous system disorder
mondo:0020380	autosomal dominant cerebellar ataxia	mondo:0002025	psychiatric disorder
mondo:0020380	autosomal dominant cerebellar ataxia	mondo:0005071	nervous system disorder
mondo:0014416	ACTH\-independent macronodular adrenal hyperplasia 2	mondo:0005151	endocrine system disease
mondo:0001020	amblyopia \(disease\)	mondo:0021084	vision disorder
mondo:0001020	amblyopia \(disease\)	mondo:0005071	nervous system disorder
mondo:0003757	paraplegia	mondo:0005071	nervous system disorder
mondo:0009688	myasthenia gravis	mondo:0005071	nervous system disorder
mondo:0009688	myasthenia gravis	mondo:0005046	immune system disease
mondo:0008830	aspartylglucosaminuria	mondo:0003900	connective tissue disease
mondo:0008830	aspartylglucosaminuria	mondo:0005066	metabolic disease
mondo:0008830	aspartylglucosaminuria	mondo:0002081	musculoskeletal system disease
mondo:0003406	sleep\-wake disorder	mondo:0002025	psychiatric disorder
mondo:0003406	sleep\-wake disorder	mondo:0005071	nervous system disorder
mondo:0018669	snakebite envenomation	mondo:0029000	poisoning
mondo:0023597	laryngeal papillomatosis	mondo:0024623	otorhinolaryngologic disease
mondo:0023597	laryngeal papillomatosis	mondo:0005087	respiratory system disease
mondo:0005808	inclusion conjunctivitis	mondo:0005550	infectious disease
mondo:0005808	inclusion conjunctivitis	mondo:0021166	inflammatory disease
mondo:0008112	Goldenhar syndrome		
mondo:0005184	pancreatic ductal adenocarcinoma	mondo:0004335	digestive system disease
mondo:0005184	pancreatic ductal adenocarcinoma	mondo:0004992	cancer
mondo:0005184	pancreatic ductal adenocarcinoma	mondo:0005151	endocrine system disease
mondo:0005184	pancreatic ductal adenocarcinoma	mondo:0021166	inflammatory disease
mondo:0006887	parametritis	mondo:0002081	musculoskeletal system disease
mondo:0006887	parametritis	mondo:0021166	inflammatory disease
mondo:0009131	Riley\-Day syndrome	mondo:0002051	integumentary system disease
mondo:0009131	Riley\-Day syndrome	mondo:0005071	nervous system disorder
mondo:0012973	inflammatory bowel disease 26	mondo:0004335	digestive system disease
mondo:0012973	inflammatory bowel disease 26	mondo:0005046	immune system disease
mondo:0000918	endometritis	mondo:0021166	inflammatory disease
mondo:0006872	nut allergic reaction		
mondo:0023692	maple syrup urine disease type 1B	mondo:0005066	metabolic disease
mondo:0005520	rickets \(disease\)	mondo:0003900	connective tissue disease
mondo:0005520	rickets \(disease\)	mondo:0002081	musculoskeletal system disease
mondo:0008383	rheumatoid arthritis	mondo:0002081	musculoskeletal system disease
mondo:0008383	rheumatoid arthritis	mondo:0003900	connective tissue disease
mondo:0008383	rheumatoid arthritis	mondo:0021166	inflammatory disease
mondo:0008383	rheumatoid arthritis	mondo:0005046	immune system disease
mondo:0001065	supine hypotensive syndrome	mondo:0004995	cardiovascular disease
mondo:0004450	carotid artery occlusion	mondo:0004995	cardiovascular disease
mondo:0004450	carotid artery occlusion	mondo:0005071	nervous system disorder
mondo:0006752	Erysipelothrix rhusiopathiae infectious disease	mondo:0005550	infectious disease
mondo:0015185	intestinal polyposis syndrome	mondo:0004335	digestive system disease
mondo:0015185	intestinal polyposis syndrome	mondo:0004992	cancer
mondo:0044983	benign lipomatous neoplasm	mondo:0003900	connective tissue disease
mondo:0044983	benign lipomatous neoplasm	mondo:0002081	musculoskeletal system disease
mondo:0024333	sciatica	mondo:0005071	nervous system disorder
mondo:0024333	sciatica	mondo:0021166	inflammatory disease
mondo:0001166	nephritis	mondo:0002118	urinary system disease
mondo:0001166	nephritis	mondo:0021166	inflammatory disease
mondo:0018908	non\-Hodgkin lymphoma	mondo:0005570	hematologic disease
mondo:0004967	acute lymphoblastic leukemia \(disease\)	mondo:0005046	immune system disease
mondo:0004967	acute lymphoblastic leukemia \(disease\)	mondo:0002081	musculoskeletal system disease
mondo:0004967	acute lymphoblastic leukemia \(disease\)	mondo:0005570	hematologic disease
mondo:0004616	herpetic whitlow	mondo:0002051	integumentary system disease
mondo:0004616	herpetic whitlow	mondo:0005550	infectious disease
mondo:0007004	type III hypersensitivity disease	mondo:0005046	immune system disease
mondo:0009386	hyperlexia	mondo:0002025	psychiatric disorder
mondo:0009386	hyperlexia	mondo:0005071	nervous system disorder
mondo:0008156	autosomal dominant osteopetrosis 2	mondo:0003900	connective tissue disease
mondo:0008156	autosomal dominant osteopetrosis 2	mondo:0002081	musculoskeletal system disease
mondo:0005416	osteoarthritis\, knee	mondo:0002081	musculoskeletal system disease
mondo:0005416	osteoarthritis\, knee	mondo:0003900	connective tissue disease
mondo:0005416	osteoarthritis\, knee	mondo:0021166	inflammatory disease
mondo:0005416	osteoarthritis\, knee	mondo:0005046	immune system disease
mondo:0005148	type 2 diabetes mellitus	mondo:0004335	digestive system disease
mondo:0005148	type 2 diabetes mellitus	mondo:0005066	metabolic disease
mondo:0005148	type 2 diabetes mellitus	mondo:0005151	endocrine system disease
mondo:0023305	heavy metal poisoning	mondo:0029000	poisoning
mondo:0006809	intracranial embolism	mondo:0004995	cardiovascular disease
mondo:0006809	intracranial embolism	mondo:0005071	nervous system disorder
mondo:0021340	intertrigo	mondo:0002051	integumentary system disease
mondo:0021340	intertrigo	mondo:0021166	inflammatory disease
mondo:0007966	susceptibility to uveal melanoma	mondo:0005071	nervous system disorder
mondo:0007966	susceptibility to uveal melanoma	mondo:0004335	digestive system disease
mondo:0007966	susceptibility to uveal melanoma	mondo:0005151	endocrine system disease
mondo:0007966	susceptibility to uveal melanoma	mondo:0005550	infectious disease
mondo:0007966	susceptibility to uveal melanoma	mondo:0004992	cancer
mondo:0007966	susceptibility to uveal melanoma	mondo:0021166	inflammatory disease
mondo:0005178	osteoarthritis	mondo:0002081	musculoskeletal system disease
mondo:0005178	osteoarthritis	mondo:0003900	connective tissue disease
mondo:0005178	osteoarthritis	mondo:0021166	inflammatory disease
mondo:0005178	osteoarthritis	mondo:0005046	immune system disease
mondo:0020547	chronic graft versus host disease	mondo:0005046	immune system disease
mondo:0003409	colonic disease	mondo:0004335	digestive system disease
mondo:0005154	liver disease	mondo:0004335	digestive system disease
mondo:0005154	liver disease	mondo:0005151	endocrine system disease
mondo:0006573	lipodystrophy \(disease\)	mondo:0002051	integumentary system disease
mondo:0006573	lipodystrophy \(disease\)	mondo:0005066	metabolic disease
mondo:0005660	Avulavirus infectious disease	mondo:0005550	infectious disease
mondo:0001056	gastric cancer	mondo:0004335	digestive system disease
mondo:0001056	gastric cancer	mondo:0004992	cancer
mondo:0007762	hyperlipoproteinemia type V	mondo:0005066	metabolic disease
mondo:0009057	cyanosis and hepatic disease		
mondo:0006741	encephalomalacia	mondo:0005071	nervous system disorder
mondo:0006468	thyroid gland undifferentiated \(anaplastic\) carcinoma	mondo:0004992	cancer
mondo:0006468	thyroid gland undifferentiated \(anaplastic\) carcinoma	mondo:0005151	endocrine system disease
mondo:0010706	premature ovarian failure 1	mondo:0005151	endocrine system disease
mondo:0005344	hepatitis B virus infection	mondo:0004335	digestive system disease
mondo:0005344	hepatitis B virus infection	mondo:0002051	integumentary system disease
mondo:0005344	hepatitis B virus infection	mondo:0005151	endocrine system disease
mondo:0005344	hepatitis B virus infection	mondo:0005550	infectious disease
mondo:0005344	hepatitis B virus infection	mondo:0021166	inflammatory disease
mondo:0010160	tyrosinemia type II	mondo:0002051	integumentary system disease
mondo:0010160	tyrosinemia type II	mondo:0005066	metabolic disease
mondo:0001566	hypercalcemia disease	mondo:0005066	metabolic disease
mondo:0009492	succinyl\-CoA\:3\-ketoacid CoA transferase deficiency	mondo:0005066	metabolic disease
mondo:0011555	radio\-ulnar synostosis\-amegakaryocytic thrombocytopenia syndrome	mondo:0002081	musculoskeletal system disease
mondo:0011555	radio\-ulnar synostosis\-amegakaryocytic thrombocytopenia syndrome	mondo:0003900	connective tissue disease
mondo:0011555	radio\-ulnar synostosis\-amegakaryocytic thrombocytopenia syndrome	mondo:0005570	hematologic disease
mondo:0000942	corneal disease		
mondo:0009681	Ullrich congenital muscular dystrophy 1	mondo:0005071	nervous system disorder
mondo:0009681	Ullrich congenital muscular dystrophy 1	mondo:0002081	musculoskeletal system disease
mondo:0020022	central nervous system malformation	mondo:0005071	nervous system disorder
mondo:0003081	thalamic disease	mondo:0005071	nervous system disorder
mondo:0007264	sudden cardiac arrest	mondo:0004995	cardiovascular disease
mondo:0005982	tinea infection	mondo:0005550	infectious disease
mondo:0005982	tinea infection	mondo:0002051	integumentary system disease
mondo:0005982	tinea infection	mondo:0021166	inflammatory disease
mondo:0002134	physiological sexual disorder	mondo:0002025	psychiatric disorder
mondo:0002134	physiological sexual disorder	mondo:0005071	nervous system disorder
mondo:0019082	bullous pemphigoid	mondo:0002051	integumentary system disease
mondo:0019082	bullous pemphigoid	mondo:0021166	inflammatory disease
mondo:0019082	bullous pemphigoid	mondo:0005046	immune system disease
mondo:0001673	diarrheal disease	mondo:0004335	digestive system disease
mondo:0006781	Helicobacter pylori infectious disease	mondo:0005550	infectious disease
mondo:0004779	epididymitis \(disease\)	mondo:0005550	infectious disease
mondo:0004779	epididymitis \(disease\)	mondo:0021166	inflammatory disease
mondo:0008876	Bloom syndrome	mondo:0005046	immune system disease
mondo:0008876	Bloom syndrome	mondo:0002051	integumentary system disease
mondo:0008876	Bloom syndrome	mondo:0005570	hematologic disease
mondo:0002479	Sertoli\-Leydig cell tumor	mondo:0005151	endocrine system disease
mondo:0007060	spermatogenic failure 6		
mondo:0005761	filarial elephantiasis	mondo:0005550	infectious disease
mondo:0005761	filarial elephantiasis	mondo:0021166	inflammatory disease
mondo:0005761	filarial elephantiasis	mondo:0005046	immune system disease
mondo:0006009	viral encephalitis	mondo:0005550	infectious disease
mondo:0006009	viral encephalitis	mondo:0005071	nervous system disorder
mondo:0006009	viral encephalitis	mondo:0021166	inflammatory disease
mondo:0005765	foot and mouth disease	mondo:0005550	infectious disease
mondo:0001300	autonomic neuropathy	mondo:0005071	nervous system disorder
mondo:0000775	drug allergy	mondo:0005046	immune system disease
mondo:0001563	vestibulocochlear nerve disease	mondo:0005071	nervous system disorder
mondo:0005027	epilepsy	mondo:0005071	nervous system disorder
mondo:0017276	frontotemporal dementia	mondo:0002025	psychiatric disorder
mondo:0017276	frontotemporal dementia	mondo:0005071	nervous system disorder
mondo:0012562	holoprosencephaly 7	mondo:0002025	psychiatric disorder
mondo:0012562	holoprosencephaly 7	mondo:0005151	endocrine system disease
mondo:0012562	holoprosencephaly 7	mondo:0005071	nervous system disorder
mondo:0036976	benign epithelial neoplasm		
mondo:0016033	Cornelia de Lange syndrome	mondo:0003900	connective tissue disease
mondo:0016033	Cornelia de Lange syndrome	mondo:0002025	psychiatric disorder
mondo:0016033	Cornelia de Lange syndrome	mondo:0005071	nervous system disorder
mondo:0016033	Cornelia de Lange syndrome	mondo:0002081	musculoskeletal system disease
mondo:0005927	polyomavirus infectious disease	mondo:0005550	infectious disease
mondo:0005940	respirovirus infectious disease	mondo:0005550	infectious disease
mondo:0018163	autosomal recessive cutis laxa type 2A	mondo:0002051	integumentary system disease
mondo:0018163	autosomal recessive cutis laxa type 2A	mondo:0003900	connective tissue disease
mondo:0018163	autosomal recessive cutis laxa type 2A	mondo:0005066	metabolic disease
mondo:0018163	autosomal recessive cutis laxa type 2A	mondo:0002081	musculoskeletal system disease
mondo:0004861	ophthalmia nodosa		
mondo:0002523	cutaneous mucinosis	mondo:0002051	integumentary system disease
mondo:0002523	cutaneous mucinosis	mondo:0003900	connective tissue disease
mondo:0002523	cutaneous mucinosis	mondo:0002081	musculoskeletal system disease
mondo:0005133	endometriosis \(disease\)		
mondo:0001628	tinea unguium	mondo:0005550	infectious disease
mondo:0001628	tinea unguium	mondo:0002051	integumentary system disease
mondo:0001628	tinea unguium	mondo:0021166	inflammatory disease
mondo:0001256	arteriovenous hemangioma/malformation	mondo:0004995	cardiovascular disease
mondo:0002127	urethral stricture \(disease\)	mondo:0002118	urinary system disease
mondo:0004846	placental abruption \(disease\)		
mondo:0008585	HELLP syndrome	mondo:0004995	cardiovascular disease
mondo:0008585	HELLP syndrome	mondo:0002118	urinary system disease
mondo:0001269	scleral disease		
mondo:0004059	dentin sensitivity	mondo:0002081	musculoskeletal system disease
mondo:0018866	Aicardi\-Goutieres syndrome	mondo:0002025	psychiatric disorder
mondo:0018866	Aicardi\-Goutieres syndrome	mondo:0005071	nervous system disorder
mondo:0018866	Aicardi\-Goutieres syndrome	mondo:0003900	connective tissue disease
mondo:0018866	Aicardi\-Goutieres syndrome	mondo:0002081	musculoskeletal system disease
mondo:0018866	Aicardi\-Goutieres syndrome	mondo:0005046	immune system disease
mondo:0020345	presynaptic congenital myasthenic syndrome	mondo:0005071	nervous system disorder
mondo:0019376	West\-Nile encephalitis	mondo:0005550	infectious disease
mondo:0019376	West\-Nile encephalitis	mondo:0005071	nervous system disorder
mondo:0019376	West\-Nile encephalitis	mondo:0021166	inflammatory disease
mondo:0019736	dense deposit disease	mondo:0002118	urinary system disease
mondo:0019736	dense deposit disease	mondo:0021166	inflammatory disease
mondo:0020591	disease of peritoneum		
mondo:0002050	depressive disorder	mondo:0002025	psychiatric disorder
mondo:0002050	depressive disorder	mondo:0005071	nervous system disorder
mondo:0007935	cystoid macular edema	mondo:0005071	nervous system disorder
mondo:0010686	N syndrome		
mondo:0002545	spinal cord disease	mondo:0005071	nervous system disorder
mondo:0002714	central nervous system cancer	mondo:0004992	cancer
mondo:0002714	central nervous system cancer	mondo:0005071	nervous system disorder
mondo:0019367	regional odontodysplasia	mondo:0002081	musculoskeletal system disease
mondo:0005902	peanut allergic reaction	mondo:0005046	immune system disease
mondo:0007827	inclusion body myositis	mondo:0002081	musculoskeletal system disease
mondo:0007827	inclusion body myositis	mondo:0021166	inflammatory disease
mondo:0015243	allergic bronchopulmonary aspergillosis	mondo:0005550	infectious disease
mondo:0015243	allergic bronchopulmonary aspergillosis	mondo:0005087	respiratory system disease
mondo:0015243	allergic bronchopulmonary aspergillosis	mondo:0005046	immune system disease
mondo:0016003	ehrlichiosis	mondo:0005550	infectious disease
mondo:0020489	familial hyperreninemic hypoaldosteronism type 1	mondo:0005151	endocrine system disease
mondo:0018902	hepatocellular adenoma	mondo:0004335	digestive system disease
mondo:0018902	hepatocellular adenoma	mondo:0005151	endocrine system disease
mondo:0018874	acute myeloid leukemia	mondo:0005570	hematologic disease
mondo:0018874	acute myeloid leukemia	mondo:0003900	connective tissue disease
mondo:0018874	acute myeloid leukemia	mondo:0002081	musculoskeletal system disease
mondo:0018874	acute myeloid leukemia	mondo:0005046	immune system disease
mondo:0018874	acute myeloid leukemia	mondo:0004992	cancer
mondo:0005989	toxoplasmosis	mondo:0005550	infectious disease
mondo:0001167	spastic diplegia	mondo:0005071	nervous system disorder
mondo:0001369	chronic laryngitis	mondo:0005087	respiratory system disease
mondo:0001369	chronic laryngitis	mondo:0021166	inflammatory disease
mondo:0008538	temporal arteritis	mondo:0004995	cardiovascular disease
mondo:0008538	temporal arteritis	mondo:0005071	nervous system disorder
mondo:0008538	temporal arteritis	mondo:0002118	urinary system disease
mondo:0008538	temporal arteritis	mondo:0021166	inflammatory disease
mondo:0002408	hereditary hyperbilirubinemia	mondo:0005066	metabolic disease
mondo:0001405	dermatophytosis of groin and perianal area	mondo:0005550	infectious disease
mondo:0001405	dermatophytosis of groin and perianal area	mondo:0002051	integumentary system disease
mondo:0001405	dermatophytosis of groin and perianal area	mondo:0021166	inflammatory disease
mondo:0043199	short limb dwarf lethal colavita kozlowski type		
mondo:0008747	oculocutaneous albinism type 3	mondo:0002051	integumentary system disease
mondo:0008747	oculocutaneous albinism type 3	mondo:0005066	metabolic disease
mondo:0005059	leukemia \(disease\)	mondo:0005046	immune system disease
mondo:0005059	leukemia \(disease\)	mondo:0002081	musculoskeletal system disease
mondo:0005059	leukemia \(disease\)	mondo:0005570	hematologic disease
mondo:0005113	bacterial infectious disease	mondo:0005550	infectious disease
mondo:0004596	cor pulmonale	mondo:0004995	cardiovascular disease
mondo:0016047	endophthalmitis	mondo:0005550	infectious disease
mondo:0016047	endophthalmitis	mondo:0021166	inflammatory disease
mondo:0006639	adrenal cortex carcinoma	mondo:0002118	urinary system disease
mondo:0006639	adrenal cortex carcinoma	mondo:0004992	cancer
mondo:0006639	adrenal cortex carcinoma	mondo:0004995	cardiovascular disease
mondo:0006639	adrenal cortex carcinoma	mondo:0005151	endocrine system disease
mondo:0005080	portal hypertension	mondo:0004335	digestive system disease
mondo:0005080	portal hypertension	mondo:0004995	cardiovascular disease
mondo:0005080	portal hypertension	mondo:0005151	endocrine system disease
mondo:0017373	poliomyelitis	mondo:0005550	infectious disease
mondo:0017373	poliomyelitis	mondo:0005071	nervous system disorder
mondo:0017373	poliomyelitis	mondo:0021166	inflammatory disease
mondo:0002289	iris disease		
mondo:0006712	corneal edema		
mondo:0000437	cerebellar ataxia	mondo:0005071	nervous system disorder
mondo:0011727	anorexia nervosa\, susceptibility to\, 1	mondo:0005137	nutritional disorder
mondo:0011727	anorexia nervosa\, susceptibility to\, 1	mondo:0002025	psychiatric disorder
mondo:0011727	anorexia nervosa\, susceptibility to\, 1	mondo:0005066	metabolic disease
mondo:0011727	anorexia nervosa\, susceptibility to\, 1	mondo:0005071	nervous system disorder
mondo:0001407	tracheal cancer	mondo:0004992	cancer
mondo:0001407	tracheal cancer	mondo:0005087	respiratory system disease
mondo:0019933	acromegaly	mondo:0005071	nervous system disorder
mondo:0019933	acromegaly	mondo:0003900	connective tissue disease
mondo:0019933	acromegaly	mondo:0002081	musculoskeletal system disease
mondo:0019933	acromegaly	mondo:0005151	endocrine system disease
mondo:0019933	acromegaly	mondo:0004992	cancer
mondo:0009752	neuropathy\, painful		
mondo:0043237	glossodynia	mondo:0005071	nervous system disorder
mondo:0008170	ovarian cancer	mondo:0004992	cancer
mondo:0008170	ovarian cancer	mondo:0005151	endocrine system disease
mondo:0018364	malignant epithelial tumor of ovary	mondo:0004992	cancer
mondo:0018364	malignant epithelial tumor of ovary	mondo:0005151	endocrine system disease
mondo:0000944	cerebral artery occlusion	mondo:0004995	cardiovascular disease
mondo:0000944	cerebral artery occlusion	mondo:0005071	nervous system disorder
mondo:0002271	colon adenocarcinoma	mondo:0004335	digestive system disease
mondo:0002271	colon adenocarcinoma	mondo:0004992	cancer
mondo:0002049	thrombocytopenia	mondo:0005570	hematologic disease
mondo:0008592	tricho\-dento\-osseous syndrome	mondo:0002051	integumentary system disease
mondo:0008592	tricho\-dento\-osseous syndrome	mondo:0003900	connective tissue disease
mondo:0008592	tricho\-dento\-osseous syndrome	mondo:0002081	musculoskeletal system disease
mondo:0020713	pulmonary venoocclusive disease 1	mondo:0002118	urinary system disease
mondo:0020713	pulmonary venoocclusive disease 1	mondo:0004995	cardiovascular disease
mondo:0020713	pulmonary venoocclusive disease 1	mondo:0005087	respiratory system disease
mondo:0042976	vitamin B deficiency	mondo:0005137	nutritional disorder
mondo:0042976	vitamin B deficiency	mondo:0005066	metabolic disease
mondo:0006951	retinal vein occlusion	mondo:0004995	cardiovascular disease
mondo:0006951	retinal vein occlusion	mondo:0005071	nervous system disorder
mondo:0016677	toxic or drug\-related embryofetopathy		
mondo:0005304	biliary tract neoplasm \(disease\)	mondo:0004335	digestive system disease
mondo:0005304	biliary tract neoplasm \(disease\)	mondo:0005151	endocrine system disease
mondo:0005073	melanocytic nevus	mondo:0002051	integumentary system disease
mondo:0005564	embryonal neoplasm		
mondo:0005440	embryonal carcinoma	mondo:0004992	cancer
mondo:0009072	Dandy\-Walker syndrome	mondo:0005071	nervous system disorder
mondo:0019136	Zygomycosis	mondo:0005550	infectious disease
mondo:0018076	tuberculosis	mondo:0005550	infectious disease
mondo:0005848	miliary tuberculosis	mondo:0005550	infectious disease
mondo:0005155	cirrhosis of liver	mondo:0004335	digestive system disease
mondo:0005155	cirrhosis of liver	mondo:0005151	endocrine system disease
mondo:0010143	lethal restrictive dermopathy		
mondo:0003778	primary immunodeficiency disease	mondo:0005046	immune system disease
mondo:0010977	Brody myopathy	mondo:0005071	nervous system disorder
mondo:0010977	Brody myopathy	mondo:0002081	musculoskeletal system disease
mondo:0002259	gonadal disease	mondo:0005151	endocrine system disease
mondo:0005377	nephrotic syndrome	mondo:0002118	urinary system disease
mondo:0015909	aplastic anemia	mondo:0002051	integumentary system disease
mondo:0015909	aplastic anemia	mondo:0005570	hematologic disease
mondo:0005838	mansonelliasis	mondo:0005550	infectious disease
mondo:0008681	WAGR syndrome	mondo:0002118	urinary system disease
mondo:0008681	WAGR syndrome	mondo:0005137	nutritional disorder
mondo:0008681	WAGR syndrome	mondo:0005066	metabolic disease
mondo:0008681	WAGR syndrome	mondo:0005151	endocrine system disease
mondo:0008015	motion sickness	mondo:0024623	otorhinolaryngologic disease
mondo:0008015	motion sickness	mondo:0037940	inherited auditory system disease
mondo:0013598	myostatin\-related muscle hypertrophy	mondo:0002081	musculoskeletal system disease
mondo:0010175	van Bogaert\-Hozay syndrome		
mondo:0015517	common variable immunodeficiency	mondo:0005046	immune system disease
mondo:0015517	common variable immunodeficiency	mondo:0005570	hematologic disease
